#Data processed by www.woodfortrees.org
#Please check original source for first-hand data and information:
#
#----------------------------------------------------
#Data from Hadley Centre
#http://www.metoffice.gov.uk/hadobs/hadcrut4/data/download.html
#For terms and conditions of use, please see
#http://www.metoffice.gov.uk/hadobs/hadcrut4/terms_and_conditions.html
#----------------------------------------------------
#
#File: hadcrut4_monthly_ns_avg.txt
#
#Time series (hadcrut4) from 1850 to 2019.42
#Averaged with 12-sample running mean
1918.75	-0.254667
1918.83	-0.219833
1918.92	-0.205583
1919	-0.199167
1919.08	-0.201333
1919.17	-0.1995
1919.25	-0.199167
1919.33	-0.215917
1919.42	-0.256083
1919.5	-0.275083
1919.58	-0.286167
1919.67	-0.314667
1919.75	-0.299083
1919.83	-0.315083
1919.92	-0.3105
1920	-0.307083
1920.08	-0.300667
1920.17	-0.292083
1920.25	-0.28375
1920.33	-0.2785
1920.42	-0.25825
1920.5	-0.24975
1920.58	-0.241583
1920.67	-0.22125
1920.75	-0.232083
1920.83	-0.228417
1920.92	-0.228667
1921	-0.221167
1921.08	-0.209083
1921.17	-0.21325
1921.25	-0.215417
1921.33	-0.207833
1921.42	-0.208833
1921.5	-0.19125
1921.58	-0.21175
1921.67	-0.219417
1921.75	-0.220917
1921.83	-0.222167
1921.92	-0.236167
1922	-0.253083
1922.08	-0.2605
1922.17	-0.265917
1922.25	-0.275667
1922.33	-0.291333
1922.42	-0.290583
1922.5	-0.304
1922.58	-0.2915
1922.67	-0.3035
1922.75	-0.315583
1922.83	-0.326
1922.92	-0.321667
1923	-0.314917
1923.08	-0.325167
1923.17	-0.327583
1923.25	-0.331333
1923.33	-0.326333
1923.42	-0.30375
1923.5	-0.27925
1923.58	-0.28575
1923.67	-0.267833
1923.75	-0.256083
1923.83	-0.249667
1923.92	-0.2435
1924	-0.241083
1924.08	-0.233667
1924.17	-0.225917
1924.25	-0.222333
1924.33	-0.226167
1924.42	-0.2545
1924.5	-0.2975
1924.58	-0.304833
1924.67	-0.3135
1924.75	-0.310083
1924.83	-0.30925
1924.92	-0.310167
1925	-0.31375
1925.08	-0.309667
1925.17	-0.296667
1925.25	-0.288917
1925.33	-0.288333
1925.42	-0.2635
1925.5	-0.21925
1925.58	-0.1785
1925.67	-0.156333
1925.75	-0.1395
1925.83	-0.131417
1925.92	-0.128167
1926	-0.114
1926.08	-0.116083
1926.17	-0.112917
1926.25	-0.105083
1926.33	-0.0866667
1926.42	-0.0905
1926.5	-0.110917
1926.58	-0.139833
1926.67	-0.1485
1926.75	-0.173917
1926.83	-0.18075
1926.92	-0.184083
1927	-0.1965
1927.08	-0.188833
1927.17	-0.193417
1927.25	-0.1965
1927.33	-0.192333
1927.42	-0.197667
1927.5	-0.2125
1927.58	-0.19525
1927.67	-0.194167
1927.75	-0.195083
1927.83	-0.1945
1927.92	-0.1965
1928	-0.204917
1928.08	-0.2065
1928.17	-0.209083
1928.25	-0.216333
1928.33	-0.226583
1928.42	-0.224917
1928.5	-0.20975
1928.58	-0.245833
1928.67	-0.290583
1928.75	-0.296
1928.83	-0.3075
1928.92	-0.316667
1929	-0.317833
1929.08	-0.333833
1929.17	-0.334583
1929.25	-0.33825
1929.33	-0.3395
1929.42	-0.33275
1929.5	-0.353417
1929.58	-0.340083
1929.67	-0.308167
1929.75	-0.286583
1929.83	-0.270917
1929.92	-0.255083
1930	-0.239583
1930.08	-0.219917
1930.17	-0.209167
1930.25	-0.193667
1930.33	-0.186417
1930.42	-0.173917
1930.5	-0.139833
1930.58	-0.113167
1930.67	-0.10275
1930.75	-0.1005
1930.83	-0.0989167
1930.92	-0.096
1931	-0.0855833
1931.08	-0.07525
1931.17	-0.0750833
1931.25	-0.0726667
1931.33	-0.0690833
